timestamp,primary_mbps_tx,backup_mbps_tx,active_target
1776851067.6479957,0.000,0.000,primary
1776851068.9445002,0.000,0.000,primary
1776851070.0281994,0.000,0.000,primary
1776851071.2108016,0.000,0.000,primary
1776851072.3048174,0.000,0.000,primary
1776851073.518752,0.000,0.000,primary
1776851074.6045046,0.000,0.000,primary
1776851075.9281068,0.000,0.000,primary
1776851077.1196694,0.000,0.000,primary
1776851078.4029744,0.000,0.000,primary
1776851079.4821532,0.000,0.000,primary
1776851080.6667945,0.000,0.000,primary
1776851081.761621,0.000,0.000,primary
1776851083.0850878,0.000,0.000,primary
1776851084.1639228,0.000,0.000,primary
1776851085.360239,0.000,0.000,primary
1776851086.550687,0.000,0.000,primary
1776851087.8371334,0.000,0.000,primary
1776851089.0247734,0.000,0.000,primary
1776851090.317255,0.000,0.000,primary
1776851091.5122204,0.000,0.000,primary
1776851092.7504563,0.000,0.000,primary
1776851093.9397209,0.000,0.000,primary
1776851095.2115927,0.000,0.000,primary
1776851096.4295788,0.000,0.000,primary
1776851097.7011929,0.000,0.000,primary
1776851098.9039547,0.000,0.000,primary
1776851100.197202,0.000,0.000,primary
1776851101.3970158,0.000,0.000,primary
1776851102.7083464,0.000,0.000,primary
1776851103.9142003,0.000,0.000,primary
1776851105.2070866,0.000,0.000,primary
1776851106.416197,0.000,0.000,primary
1776851107.7145443,0.000,0.000,primary
1776851108.7939851,0.000,0.000,primary
1776851109.9845998,0.000,0.000,primary
1776851111.1757667,0.000,0.000,primary
1776851112.4742048,0.000,0.000,primary
1776851113.6570957,0.000,0.000,primary
1776851114.9426668,0.000,0.000,primary
1776851116.1398695,0.000,0.000,primary
1776851117.3632896,0.000,0.000,primary
1776851118.440793,0.000,0.000,primary
1776851119.753663,0.000,0.000,primary
1776851120.835937,0.000,0.000,primary
1776851122.041352,0.000,0.000,primary
1776851123.2556174,0.000,0.000,primary
1776851124.5589614,0.000,0.000,primary
1776851125.7587063,0.000,0.000,primary
1776851127.0542717,0.000,0.000,primary
1776851128.2697585,0.000,0.000,primary
1776851129.553328,0.000,0.000,primary
1776851130.7362037,0.000,0.000,primary
1776851132.045306,0.000,0.000,primary
1776851133.2458436,0.000,0.000,primary
1776851134.5261347,0.000,0.000,primary
1776851135.7211325,0.000,0.000,primary
1776851136.929846,0.000,0.000,primary
1776851138.132698,0.000,0.000,primary
1776851139.4308386,0.000,0.000,primary
1776851140.6253068,0.000,0.000,primary
1776851141.906909,0.000,0.000,primary
1776851143.1246648,0.000,0.000,primary
1776851144.3959794,0.000,0.000,primary
1776851145.5943623,0.000,0.000,primary
1776851146.8667765,0.000,0.000,primary
1776851148.0629613,0.000,0.000,primary
1776851149.337073,0.000,0.000,primary
1776851150.524472,0.000,0.000,primary
1776851151.804011,0.000,0.000,primary
1776851152.9936795,0.000,0.000,primary
1776851154.2673767,0.000,0.000,primary
1776851155.4556644,0.000,0.000,primary
1776851156.7303002,0.000,0.000,primary
1776851157.987667,0.000,0.000,primary
1776851159.2390282,0.000,0.000,primary
1776851160.321657,0.000,0.000,primary
1776851161.5107243,0.000,0.000,primary
1776851162.7174485,0.000,0.000,primary
1776851164.0013852,0.000,0.000,primary
1776851165.1930711,0.000,0.000,primary
1776851166.4719381,0.000,0.000,primary
1776851167.6722376,0.000,0.000,primary
1776851168.972768,0.000,0.000,primary
1776851170.1623387,0.000,0.000,primary
1776851171.444508,0.000,0.000,primary
1776851172.5300972,0.000,0.000,primary
1776851173.7183104,0.000,0.000,primary
1776851174.9086907,0.000,0.000,primary
1776851176.1872356,0.000,0.000,primary
1776851177.393554,0.000,0.000,primary
1776851178.6784735,0.000,0.000,primary
1776851179.8885736,0.000,0.000,primary
1776851181.1661038,0.000,0.000,primary
1776851182.379232,0.000,0.000,primary
1776851183.6576786,0.000,0.000,primary
1776851184.8439045,0.000,0.000,primary
1776851186.158313,0.000,0.000,primary
1776851187.3612733,0.000,0.000,primary
1776851188.6621573,0.000,0.000,primary
1776851189.8639226,0.000,0.000,primary
1776851191.146793,0.000,0.000,primary
1776851192.33853,0.000,0.000,primary
1776851193.6676857,0.000,0.000,primary
1776851194.88347,0.000,0.000,primary
1776851196.1568246,0.000,0.000,primary
1776851197.3648922,0.000,0.000,primary
1776851198.6551924,0.000,0.000,primary
1776851199.8441393,0.000,0.000,primary
1776851201.1507967,0.000,0.000,primary
1776851202.3451083,0.000,0.000,primary
1776851203.6145892,0.000,0.000,primary
1776851204.8070798,0.000,0.000,primary
1776851206.1164525,0.000,0.000,primary
1776851207.2942128,0.000,0.000,primary
1776851208.5827093,0.000,0.000,primary
1776851209.7717454,0.000,0.000,primary
1776851211.0769875,0.000,0.000,primary
1776851212.2692719,0.000,0.000,primary
1776851213.5692022,0.000,0.000,primary
1776851214.7632608,0.000,0.000,primary
1776851216.1354716,0.000,0.000,primary
1776851217.3363006,0.000,0.000,primary
1776851218.6038997,0.000,0.000,primary
1776851219.8034928,0.000,0.000,primary
1776851221.0876265,0.000,0.000,primary
1776851222.1706164,0.000,0.000,primary
1776851223.3509653,0.000,0.000,primary
1776851224.5355139,0.000,0.000,primary
1776851225.820356,0.000,0.000,primary
1776851227.015535,0.000,0.000,primary
1776851228.309055,0.000,0.000,primary
1776851229.5032523,0.000,0.000,primary
1776851230.8072495,0.000,0.000,primary
1776851232.0072966,0.000,0.000,primary
1776851233.287891,0.000,0.000,primary
1776851234.4783072,0.000,0.000,primary
1776851235.747971,0.000,0.000,primary
1776851236.82387,0.000,0.000,primary
1776851238.134595,0.000,0.000,primary
1776851239.2198966,0.000,0.000,primary
1776851240.5526729,0.000,0.000,primary
1776851241.6306703,0.000,0.000,primary
1776851242.8186896,0.000,0.000,primary
1776851244.0255852,0.000,0.000,primary
1776851245.259957,0.000,0.000,primary
1776851246.4554188,0.000,0.000,primary
1776851247.729183,0.000,0.000,primary
1776851248.9192154,0.000,0.000,primary
1776851250.2108777,0.000,0.000,primary
1776851251.4037852,0.000,0.000,primary
1776851252.6836886,0.000,0.000,primary
1776851253.889715,0.000,0.000,primary
1776851255.1574922,0.000,0.000,primary
1776851256.3440764,0.000,0.000,primary
1776851257.6395755,0.000,0.000,primary
1776851258.8508966,0.000,0.000,primary
1776851260.1805668,0.000,0.000,primary
1776851261.3668163,0.000,0.000,primary
1776851262.685287,0.000,0.000,primary
1776851263.8707018,0.000,0.000,primary
1776851265.136439,0.000,0.000,primary
1776851266.3247683,0.000,0.000,primary
1776851267.6175308,0.000,0.000,primary
1776851268.8020961,0.000,0.000,primary
1776851270.0967546,0.000,0.000,primary
1776851271.298374,0.000,0.000,primary
1776851272.5856893,0.000,0.000,primary
1776851273.7807517,0.000,0.000,primary
1776851275.071831,0.000,0.000,primary
1776851276.2605255,0.000,0.000,primary
1776851277.5362384,0.000,0.000,primary
1776851278.7351568,0.000,0.000,primary
1776851280.0325272,0.000,0.000,primary
1776851281.2178454,0.000,0.000,primary
1776851282.5176914,0.000,0.000,primary
1776851283.7400916,0.000,0.000,primary
1776851285.0434701,0.000,0.000,primary
1776851286.2750075,0.000,0.000,primary
1776851287.576986,0.000,0.000,primary
1776851288.7724748,0.000,0.000,primary
1776851290.072901,0.000,0.000,primary
1776851291.264622,0.000,0.000,primary
1776851292.5231524,0.000,0.000,primary
1776851293.7474399,0.000,0.000,primary
1776851295.031001,0.000,0.000,primary
1776851296.2449508,0.000,0.000,primary
1776851297.558032,0.000,0.000,primary
1776851298.7661762,0.000,0.000,primary
1776851300.0902803,0.000,0.000,primary
1776851301.296708,0.000,0.000,primary
1776851302.5922978,0.000,0.000,primary
1776851303.8117723,0.000,0.000,primary
1776851305.1270468,0.000,0.000,primary
1776851306.3387306,0.000,0.000,primary
1776851307.6590044,0.000,0.000,primary
1776851308.7552547,0.000,0.000,primary
1776851309.9544215,0.000,0.000,primary
1776851311.152645,0.000,0.000,primary
1776851312.4517124,0.000,0.000,primary
1776851313.6568217,0.000,0.000,primary
1776851314.9765718,0.000,0.000,primary
1776851316.1772456,0.000,0.000,primary
1776851317.4815207,0.000,0.000,primary
1776851318.691424,0.000,0.000,primary
1776851320.033986,0.000,0.000,primary
1776851321.2642708,0.000,0.000,primary
1776851322.650193,0.000,0.000,primary
1776851323.8908086,0.000,0.000,primary
1776851325.2080567,0.000,0.000,primary
1776851326.3949087,0.000,0.000,primary
1776851327.6954622,0.000,0.000,primary
1776851328.9098806,0.000,0.000,primary
1776851330.2311366,0.000,0.000,primary
1776851331.4073517,0.000,0.000,primary
1776851332.7153723,0.000,0.000,primary
1776851333.9157588,0.000,0.000,primary
1776851335.1981592,0.000,0.000,primary
1776851336.398197,0.000,0.000,primary
1776851337.6021698,0.000,0.000,primary
1776851338.6920698,0.000,0.000,primary
1776851339.9058933,0.000,0.000,primary
1776851341.0142488,0.000,0.000,primary
1776851342.2164626,0.000,0.000,primary
1776851343.450755,0.000,0.000,primary
1776851344.7507966,0.000,0.000,primary
1776851345.9785013,0.000,0.000,primary
1776851347.3221693,0.000,0.000,primary
1776851348.510862,0.000,0.000,primary
1776851349.826755,0.000,0.000,primary
1776851351.0504735,0.000,0.000,primary
1776851352.381186,0.000,0.000,primary
1776851353.5961163,0.000,0.000,primary
1776851354.8875318,0.000,0.000,primary
1776851356.090314,0.000,0.000,primary
1776851357.3832252,0.000,0.000,primary
1776851358.5762343,0.000,0.000,primary
1776851359.8783147,0.000,0.000,primary
1776851361.0831332,0.000,0.000,primary
1776851362.3646784,0.000,0.000,primary
1776851363.5579438,0.000,0.000,primary
1776851364.8594916,0.000,0.000,primary
1776851366.0518477,0.000,0.000,primary
1776851367.3526309,0.000,0.000,primary
1776851368.5788245,0.000,0.000,primary
1776851369.902637,0.000,0.000,primary
1776851371.1154456,0.000,0.000,primary
1776851372.3861887,0.000,0.000,primary
1776851373.5755324,0.000,0.000,primary
1776851374.8498104,0.000,0.000,primary
1776851376.0591161,0.000,0.000,primary
1776851377.3445883,0.000,0.000,primary
1776851378.5258422,0.000,0.000,primary
1776851379.860973,0.000,0.000,primary
1776851381.0740006,0.000,0.000,primary
1776851382.3605654,0.000,0.000,primary
1776851383.5600061,0.000,0.000,primary
1776851384.824481,0.000,0.000,primary
1776851386.0184722,0.000,0.000,primary
1776851387.2927706,0.000,0.000,primary
1776851388.4992611,0.000,0.000,primary
1776851389.7999892,0.000,0.000,primary
1776851390.995574,0.000,0.000,primary
1776851392.307895,0.000,0.000,primary
1776851393.381859,0.000,0.000,primary
1776851394.7113001,0.000,0.000,primary
1776851395.9084816,0.000,0.000,primary
1776851397.188991,0.000,0.000,primary
1776851398.4036312,0.000,0.000,primary
1776851399.6834111,0.000,0.000,primary
1776851400.7681947,0.000,0.000,primary
1776851402.0830944,0.000,0.000,primary
1776851403.273653,0.000,0.000,primary
1776851404.5833404,0.000,0.000,primary
1776851405.6655674,0.000,0.000,primary
1776851406.876175,0.000,0.000,primary
1776851408.0978284,0.000,0.000,primary
1776851409.4047985,0.000,0.000,primary
1776851410.5814433,0.000,0.000,primary
1776851411.8525782,0.000,0.000,primary
1776851412.9354317,0.000,0.000,primary
1776851414.1319277,0.000,0.000,primary
1776851415.3370986,0.000,0.000,primary
1776851416.6546922,0.000,0.000,primary
1776851417.8628285,0.000,0.000,primary
1776851419.1915064,0.000,0.000,primary
1776851420.386003,0.000,0.000,primary
1776851421.6968124,0.000,0.000,primary
1776851422.9108515,0.000,0.000,primary
1776851424.2375402,0.000,0.000,primary
1776851425.3216927,0.000,0.000,primary
1776851426.5185244,0.000,0.000,primary
1776851427.7300103,0.000,0.000,primary
1776851429.030967,0.000,0.000,primary
1776851430.2518244,0.000,0.000,primary
1776851431.6057584,0.000,0.000,primary
1776851432.9302125,0.000,0.000,primary
1776851434.193836,0.000,0.000,primary
1776851435.282253,0.000,0.000,primary
1776851436.6002195,0.000,0.000,primary
1776851437.795251,0.000,0.000,primary
1776851439.0777416,0.000,0.000,primary
1776851440.2689621,0.000,0.000,primary
1776851441.5950904,0.000,0.000,primary
1776851442.809192,0.000,0.000,primary
1776851444.1484234,0.000,0.000,primary
1776851445.3904693,0.000,0.000,primary
1776851446.7465706,0.000,0.000,primary
1776851447.9628847,0.000,0.000,primary
1776851449.2983518,0.000,0.000,primary
1776851450.5359838,0.000,0.000,primary
1776851451.8892245,0.000,0.000,primary
1776851453.0794919,0.000,0.000,primary
1776851454.3699064,0.000,0.000,primary
1776851455.457547,0.000,0.000,primary
1776851456.654583,0.000,0.000,primary
1776851457.8730493,0.000,0.000,primary
1776851459.2142031,0.000,0.000,primary
1776851460.4390817,0.000,0.000,primary
1776851461.7276728,0.000,0.000,primary
1776851462.9330661,0.000,0.000,primary
1776851464.2368736,0.000,0.000,primary
1776851465.4466913,0.000,0.000,primary
1776851466.7740438,0.000,0.000,primary
1776851467.854071,0.000,0.000,primary
1776851469.214876,0.000,0.000,primary
1776851470.4093142,0.000,0.000,primary
1776851471.6885405,0.000,0.000,primary
1776851472.9241838,0.000,0.000,primary
1776851474.190269,0.000,0.000,primary
1776851475.3888104,0.000,0.000,primary
1776851476.6939788,0.000,0.000,primary
1776851477.910298,0.000,0.000,primary
1776851479.2205594,0.000,0.000,primary
1776851480.297821,0.000,0.000,primary
1776851481.4922965,0.000,0.000,primary
1776851482.695645,0.000,0.000,primary
1776851483.9168594,0.000,0.000,primary
1776851485.0054407,0.000,0.000,primary
1776851486.3313289,0.000,0.000,primary
1776851487.4144788,0.000,0.000,primary
1776851488.643096,0.000,0.000,primary
1776851489.8603992,0.000,0.000,primary
1776851491.1743708,0.000,0.000,primary
1776851492.2572598,0.000,0.000,primary
1776851493.7752552,0.000,0.000,primary
1776851494.979181,0.000,0.000,primary
1776851496.305611,0.000,0.000,primary
1776851497.479158,0.000,0.000,primary
1776851498.8595335,0.000,0.000,primary
1776851500.0727394,0.000,0.000,primary
1776851501.4108078,0.000,0.000,primary
1776851502.688551,0.000,0.000,primary
1776851504.607283,0.000,0.000,primary
1776851505.8940697,0.000,0.000,primary
1776851507.715525,0.000,0.000,primary
1776851508.8039887,0.000,0.000,primary
1776851510.017912,0.000,0.000,primary
1776851511.2474768,0.000,0.000,primary
1776851512.529043,0.000,0.000,primary
1776851513.7616117,0.000,0.000,primary
1776851515.051354,0.000,0.000,primary
1776851516.2580786,0.000,0.000,primary
1776851517.559575,0.000,0.000,primary
1776851518.6413875,0.000,0.000,primary
1776851519.8486183,0.000,0.000,primary
1776851521.0641377,0.000,0.000,primary
1776851522.3816805,0.000,0.000,primary
1776851523.5807526,0.000,0.000,primary
1776851524.8810182,0.000,0.000,primary
1776851525.9738805,0.000,0.000,primary
1776851527.1843631,0.000,0.000,primary
1776851528.4168103,0.000,0.000,primary
1776851529.7194767,0.000,0.000,primary
1776851530.9302325,0.000,0.000,primary
1776851532.209399,0.000,0.000,primary
1776851533.4212813,0.000,0.000,primary
1776851534.730552,0.000,0.000,primary
1776851535.9414637,0.000,0.000,primary
1776851537.2620897,0.000,0.000,primary
1776851538.4955423,0.000,0.000,primary
1776851539.7848244,0.000,0.000,primary
1776851541.008326,0.000,0.000,primary
1776851542.2343256,0.000,0.000,primary
1776851543.4526696,0.000,0.000,primary
1776851544.7669964,0.000,0.000,primary
1776851545.9738495,0.000,0.000,primary
1776851547.296522,0.000,0.000,primary
1776851548.63077,0.000,0.000,primary
1776851549.9437337,0.000,0.000,primary
1776851551.1472073,0.000,0.000,primary
1776851552.3887117,0.000,0.000,primary
1776851553.491717,0.000,0.000,primary
1776851554.8619435,0.000,0.000,primary
1776851555.951936,0.000,0.000,primary
1776851557.151128,0.000,0.000,primary
1776851558.363292,0.000,0.000,primary
1776851559.6649415,0.000,0.000,primary
1776851560.8670835,0.000,0.000,primary
1776851562.1803832,0.000,0.000,primary
1776851563.3792284,0.000,0.000,primary
1776851564.703225,0.000,0.000,primary
1776851566.0336788,0.000,0.000,primary
1776851567.3218775,0.000,0.000,primary
1776851568.5365884,0.000,0.000,primary
1776851569.8163288,0.000,0.000,primary
1776851571.0260866,0.000,0.000,primary
1776851572.341969,0.000,0.000,primary
1776851573.4480014,0.000,0.000,primary
1776851574.8487625,0.000,0.000,primary
1776851575.9260118,0.000,0.000,primary
